2011-09-28,1.2962
2011-09-29,1.2966
2011-09-30,1.3073
2011-10-03,1.3195
2011-10-04,1.308
2011-10-05,1.3035
2011-10-06,1.2981
2011-10-07,1.2974
2011-10-10,1.2751
2011-10-11,1.2838
2011-10-12,1.277
2011-10-13,1.2773
2011-10-14,1.2656
2011-10-17,1.2739
2011-10-18,1.2663
2011-10-19,1.2678
2011-10-20,1.2747
2011-10-21,1.273
2011-10-24,1.2633
2011-10-25,1.2638
2011-10-26,1.2707
2011-10-27,1.2408
2011-10-28,1.242
2011-10-31,1.2545
2011-11-01,1.2752
2011-11-02,1.2744
2011-11-03,1.2639
2011-11-04,1.2654
2011-11-07,1.2685
2011-11-08,1.2653
2011-11-09,1.2889
2011-11-10,1.2908
2011-11-11,1.2799
2011-11-14,1.2887
2011-11-15,1.2918
2011-11-16,1.2962
2011-11-17,1.2974
2011-11-18,1.2996
2011-11-21,1.304
2011-11-22,1.3018
2011-11-23,1.3106
2011-11-24,1.3082
2011-11-25,1.3133
2011-11-28,1.302
2011-11-29,1.2977
2011-11-30,1.2816
2011-12-01,1.2819
2011-12-02,1.2857
2011-12-05,1.2818
2011-12-06,1.2839
2011-12-07,1.2831
2011-12-08,1.2962
2011-12-09,1.2929
2011-12-12,1.3004
2011-12-13,1.3057
2011-12-14,1.3098
2011-12-15,1.3076
2011-12-16,1.3056
2011-12-19,1.3084
2011-12-20,1.2975
2011-12-21,1.2957
2011-12-22,1.2934
2011-12-23,1.2924
2011-12-26,1.292
2011-12-27,1.2956
2011-12-28,1.2985
2011-12-29,1.2995
2011-12-30,1.2966
